status,date,place_name,round,deadline_time,race_id,race_kind,series_title,is_joshi,ranking_type,best_manshu_rate_pct,base_manshu_rate_pct,composite_edge_base_rate_pct,composite_edge_bonus_pct,composite_edges,best_recent_rate_pct,best_condition,matched_logic_count,payout,trifecta,b1_ai_prediction_pct,b1_odds_prediction_pct,b1_odds_rank,b1_trifecta_top5_1head,trifecta_top5_head1_count,trifecta_top5_count,trifecta_top1_odds,trifecta_top5_avg_odds,trifecta_top5_combos,trifecta_odds_snapshot_at,b1_ai_plus,b1_ai_plus_order,b1_nige_pct,b1_loss_pct,b1_avg_isshu_diff,b1_isshu_avg_diff,avg_isshu_time,avg_exhibit_combo_time,is_summer,b1_summer_isshu_factor,b1_summer_nige_delta_pp,b1_tenji_time,b1_isshu_time,outer56_best_avg_isshu_diff,outer56_best_ai_prediction_pct,outer56_best_tenji_time,outer56_best_isshu_time,ai_rank6_boat,ai_rank6_avg_isshu_diff,ai_rank6_ai_prediction_pct,ai_rank6_tenji_rank,ai_rank6_isshu_rank,ai_rank5_boat,ai_rank5_avg_isshu_diff,ai_rank5_ai_prediction_pct,ai_rank5_tenji_rank,ai_rank5_isshu_rank,low_outer_boat,low_outer_ai_plus_rank,low_outer_avg_isshu_diff,low_outer_ai_prediction_pct,low_outer_tenji_rank,low_outer_isshu_rank,low_outer_exhibit_top2,center_attack_wall_outer,weather_pressure,outer_isshu_priority_b1weak,b1_full_tobashi_shape,longshot_head_boats,longshot_head_candidate_count,longshot_head_with_b1_gap,double_time_boats,super_slit_boats,super_slit_alert_count,mid234_super_slit_count,outer456_super_slit_count,outer56_super_slit_count,slit_shape_label,b1_slit_gap_vs_23,b3_slit_adv_vs_12,b4_slit_adv_vs_123,outer56_slit_adv_vs_1,outer456_slit_adv_vs_123,slit_dekoboko,slit_b1_front_wall,slit_b1_hole_vs_23,slit_b2_wall_break_3peek,slit_b3_peek_vs_12,slit_b4_cadou_peek,slit_outer456_pressure,slit_outer56_pressure_vs_1,matchup_lane1_pressure_score,matchup_outer_good_count,matchup_lane1_bad_flag,matchup_notes,matchup_buff_boats,b1_matchup_label,b2_matchup_label,b3_matchup_label,b4_matchup_label,b5_matchup_label,b6_matchup_label,b2_ai_prediction_pct,b3_ai_prediction_pct,b4_ai_prediction_pct,b5_ai_prediction_pct,b6_ai_prediction_pct,b1_ai_3ren_pct,b2_ai_3ren_pct,b3_ai_3ren_pct,b4_ai_3ren_pct,b5_ai_3ren_pct,b6_ai_3ren_pct,b1_general_3ren_pct,b2_general_3ren_pct,b3_general_3ren_pct,b4_general_3ren_pct,b5_general_3ren_pct,b6_general_3ren_pct,b2_ai_plus,b3_ai_plus,b4_ai_plus,b5_ai_plus,b6_ai_plus,b2_ai_plus_order,b3_ai_plus_order,b4_ai_plus_order,b5_ai_plus_order,b6_ai_plus_order,boat1_double_time,mid234_double_time_count,outer46_double_time_count,outer56_double_time_count,wind_speed,wave_height,tenji_boats,isshu_boats
厳選統合・展示待ち,2026-06-27,宮島,2,2026-06-27T11:11:00+09:00,2026-06-271702,nan,第１４回サッポロビール杯,0,strict,39.79,28.29,21.14,11.5,"[{'id': 'codex_allvenue_b1_loss60', 'label': '全場: 1号艇差され+まくられ率60%以上', 'historical_rate_pct': None, 'bonus_pct': 2.8, 'role': 'b1_fly_up', 'details': {'b1_loss_pct': 60.0}}, {'id': 'codex_allvenue_b1_nige25', 'label': '全場: 1号艇逃げ率25%未満', 'historical_rate_pct': None, 'bonus_pct': 2.5, 'role': 'b1_fly_up', 'details': {'b1_nige_pct': 10.0}}, {'id': 'codex_slit_formation_outer56_pressure_vs_1', 'label': 'スリット隊形: 5/6外圧', 'historical_rate_pct': 21.14, 'bonus_pct': 1.9, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'outer56_pressure_vs_1', 'candidate_b1_win_pct': 29.26, 'candidate_b1_fly_pct': 39.18, 'candidate_winner_3to6_pct': 48.27, 'candidate_outer56_top3_pct': 68.0, 'b1_gap_vs_23': 0.028200000000000003, 'b3_adv_vs_12': 0.028200000000000003, 'b4_adv_vs_123': -0.0632, 'outer56_adv_vs_1': 0.027999999999999997}}, {'id': 'codex_slit_formation_b2_wall_break_3peek', 'label': 'スリット隊形: 2壁割れ+3覗き', 'historical_rate_pct': 19.1, 'bonus_pct': 1.2, 'role': 'head_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b2_wall_break_3peek', 'candidate_b1_win_pct': 31.4, 'candidate_b1_fly_pct': 36.83, 'candidate_winner_3to6_pct': 51.12, 'candidate_outer56_top3_pct': 63.38, 'b1_gap_vs_23': 0.028200000000000003, 'b3_adv_vs_12': 0.028200000000000003, 'b4_adv_vs_123': -0.0632, 'outer56_adv_vs_1': 0.027999999999999997}}, {'id': 'codex_slit_formation_b5_left_adv', 'label': 'スリット隊形: 5号艇が左4より0.015速い', 'historical_rate_pct': 20.3, 'bonus_pct': 1.1, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b5_left_adv', 'candidate_b1_win_pct': 32.19, 'candidate_b1_fly_pct': 35.17, 'candidate_winner_3to6_pct': 45.45, 'candidate_outer56_top3_pct': 68.55, 'b1_gap_vs_23': 0.028200000000000003, 'b3_adv_vs_12': 0.028200000000000003, 'b4_adv_vs_123': -0.0632, 'outer56_adv_vs_1': 0.027999999999999997}}, {'id': 'codex_slit_formation_b3_peek_vs_12', 'label': 'スリット隊形: 3号艇が1/2号艇より0.015速い', 'historical_rate_pct': 19.34, 'bonus_pct': 1.1, 'role': 'head_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b3_peek_vs_12', 'candidate_b1_win_pct': 31.0, 'candidate_b1_fly_pct': 36.96, 'candidate_winner_3to6_pct': 51.39, 'candidate_outer56_top3_pct': 63.65, 'b1_gap_vs_23': 0.028200000000000003, 'b3_adv_vs_12': 0.028200000000000003, 'b4_adv_vs_123': -0.0632, 'outer56_adv_vs_1': 0.027999999999999997}}, {'id': 'codex_slit_formation_b1_hole_vs_23', 'label': 'スリット隊形: 1号艇が2/3号艇より0.020遅い', 'historical_rate_pct': 19.07, 'bonus_pct': 0.9, 'role': 'b1_fly_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b1_hole_vs_23', 'candidate_b1_win_pct': 30.2, 'candidate_b1_fly_pct': 38.18, 'candidate_winner_3to6_pct': 45.89, 'candidate_outer56_top3_pct': 63.18, 'b1_gap_vs_23': 0.028200000000000003, 'b3_adv_vs_12': 0.028200000000000003, 'b4_adv_vs_123': -0.0632, 'outer56_adv_vs_1': 0.027999999999999997}}, {'id': 'codex_slit_formation_center34_dent', 'label': 'スリット隊形: 3/4中凹み', 'historical_rate_pct': 20.09, 'bonus_pct': 0.8, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'center34_dent', 'candidate_b1_win_pct': 32.52, 'candidate_b1_fly_pct': 34.9, 'candidate_winner_3to6_pct': 43.68, 'candidate_outer56_top3_pct': 66.36, 'b1_gap_vs_23': 0.028200000000000003, 'b3_adv_vs_12': 0.028200000000000003, 'b4_adv_vs_123': -0.0632, 'outer56_adv_vs_1': 0.027999999999999997}}, {'id': 'codex_allvenue_early', 'label': '全場: 前半1〜6Rで荒れ材料あり', 'historical_rate_pct': None, 'bonus_pct': 0.4, 'role': 'context_up', 'details': {}}]",30.0,Codex厳選ランキング: 過去27%以上条件、1号艇弱化、外枠上振れ、AI/オッズ、展示+1周、スリット隊形、女子戦、天候、対戦相性を全統合 × Codex複合補正: 全場: 1号艇差され+まくられ率60%以上 / 全場: 1号艇逃げ率25%未満,15,,,,,,0,0,0,nan,nan,,,,,10.0,60.0,,,,,1,,0,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,0,0,0,0,0,,0,0,,,0,0,0,0,2壁割れ3覗き,0.028200000000000003,0.028200000000000003,-0.0632,0.027999999999999997,-0.00020000000000000573,1,0,1,1,1,0,0,1,0.0,0,0,,,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,0,0,0,0,,,0,0
厳選統合・展示待ち,2026-06-27,大村,3,2026-06-27T16:28:00+09:00,2026-06-272403,nan,スポーツ報知杯,0,strict,39.52,28.52,21.14,11.0,"[{'id': 'codex_allvenue_b1_nige25', 'label': '全場: 1号艇逃げ率25%未満', 'historical_rate_pct': None, 'bonus_pct': 2.5, 'role': 'b1_fly_up', 'details': {'b1_nige_pct': 9.09}}, {'id': 'codex_slit_formation_outer56_pressure_vs_1', 'label': 'スリット隊形: 5/6外圧', 'historical_rate_pct': 21.14, 'bonus_pct': 1.9, 'role': 'outer_top3_up', 'details': {'slit_shape': '外圧', 'signal': 'outer56_pressure_vs_1', 'candidate_b1_win_pct': 29.26, 'candidate_b1_fly_pct': 39.18, 'candidate_winner_3to6_pct': 48.27, 'candidate_outer56_top3_pct': 68.0, 'b1_gap_vs_23': -0.02560000000000001, 'b3_adv_vs_12': -0.02560000000000001, 'b4_adv_vs_123': -0.033, 'outer56_adv_vs_1': -0.014399999999999996}}, {'id': 'codex_allvenue_b1_loss45', 'label': '全場: 1号艇差され+まくられ率45%以上', 'historical_rate_pct': None, 'bonus_pct': 1.9, 'role': 'b1_fly_up', 'details': {'b1_loss_pct': 54.54}}, {'id': 'codex_slit_formation_outer456_pressure', 'label': 'スリット隊形: 4〜6外圧', 'historical_rate_pct': 20.87, 'bonus_pct': 1.8, 'role': 'outer_top3_up', 'details': {'slit_shape': '外圧', 'signal': 'outer456_pressure', 'candidate_b1_win_pct': 29.76, 'candidate_b1_fly_pct': 38.2, 'candidate_winner_3to6_pct': 52.31, 'candidate_outer56_top3_pct': 68.77, 'b1_gap_vs_23': -0.02560000000000001, 'b3_adv_vs_12': -0.02560000000000001, 'b4_adv_vs_123': -0.033, 'outer56_adv_vs_1': -0.014399999999999996}}, {'id': 'codex_slit_formation_b5_left_adv', 'label': 'スリット隊形: 5号艇が左4より0.015速い', 'historical_rate_pct': 20.3, 'bonus_pct': 1.1, 'role': 'outer_top3_up', 'details': {'slit_shape': '外圧', 'signal': 'b5_left_adv', 'candidate_b1_win_pct': 32.19, 'candidate_b1_fly_pct': 35.17, 'candidate_winner_3to6_pct': 45.45, 'candidate_outer56_top3_pct': 68.55, 'b1_gap_vs_23': -0.02560000000000001, 'b3_adv_vs_12': -0.02560000000000001, 'b4_adv_vs_123': -0.033, 'outer56_adv_vs_1': -0.014399999999999996}}, {'id': 'codex_slit_formation_b6_left_adv', 'label': 'スリット隊形: 6号艇が左5より0.015速い', 'historical_rate_pct': 20.66, 'bonus_pct': 1.0, 'role': 'outer_top3_up', 'details': {'slit_shape': '外圧', 'signal': 'b6_left_adv', 'candidate_b1_win_pct': 31.88, 'candidate_b1_fly_pct': 35.96, 'candidate_winner_3to6_pct': 46.62, 'candidate_outer56_top3_pct': 63.97, 'b1_gap_vs_23': -0.02560000000000001, 'b3_adv_vs_12': -0.02560000000000001, 'b4_adv_vs_123': -0.033, 'outer56_adv_vs_1': -0.014399999999999996}}, {'id': 'codex_slit_formation_center34_dent', 'label': 'スリット隊形: 3/4中凹み', 'historical_rate_pct': 20.09, 'bonus_pct': 0.8, 'role': 'outer_top3_up', 'details': {'slit_shape': '外圧', 'signal': 'center34_dent', 'candidate_b1_win_pct': 32.52, 'candidate_b1_fly_pct': 34.9, 'candidate_winner_3to6_pct': 43.68, 'candidate_outer56_top3_pct': 66.36, 'b1_gap_vs_23': -0.02560000000000001, 'b3_adv_vs_12': -0.02560000000000001, 'b4_adv_vs_123': -0.033, 'outer56_adv_vs_1': -0.014399999999999996}}, {'id': 'codex_allvenue_early', 'label': '全場: 前半1〜6Rで荒れ材料あり', 'historical_rate_pct': None, 'bonus_pct': 0.4, 'role': 'context_up', 'details': {}}]",15.38,Codex厳選ランキング: 過去27%以上条件、1号艇弱化、外枠上振れ、AI/オッズ、展示+1周、スリット隊形、女子戦、天候、対戦相性を全統合 × Codex複合補正: 全場: 1号艇逃げ率25%未満 / スリット隊形: 5/6外圧,49,,,,,,0,0,0,nan,nan,,,,,9.09,54.54,,,,,1,,0,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,0,0,0,0,0,,0,0,,,0,0,0,0,外圧,-0.02560000000000001,-0.02560000000000001,-0.033,-0.014399999999999996,-0.014399999999999996,1,0,0,0,0,0,1,1,0.0,0,0,,,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,,,,,,,,,,,,36.36,,,,,,,,,,,,,,,,0,0,0,0,,,0,0
厳選統合・展示待ち,2026-06-27,宮島,9,2026-06-27T14:51:00+09:00,2026-06-271709,nan,第１４回サッポロビール杯,0,strict,36.4,27.4,21.14,9.0,"[{'id': 'codex_slit_formation_outer56_pressure_vs_1', 'label': 'スリット隊形: 5/6外圧', 'historical_rate_pct': 21.14, 'bonus_pct': 1.9, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'outer56_pressure_vs_1', 'candidate_b1_win_pct': 29.26, 'candidate_b1_fly_pct': 39.18, 'candidate_winner_3to6_pct': 48.27, 'candidate_outer56_top3_pct': 68.0, 'b1_gap_vs_23': 0.026400000000000007, 'b3_adv_vs_12': 0.026400000000000007, 'b4_adv_vs_123': -0.011199999999999988, 'outer56_adv_vs_1': 0.007599999999999996}}, {'id': 'codex_slit_formation_outer456_pressure', 'label': 'スリット隊形: 4〜6外圧', 'historical_rate_pct': 20.87, 'bonus_pct': 1.8, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'outer456_pressure', 'candidate_b1_win_pct': 29.76, 'candidate_b1_fly_pct': 38.2, 'candidate_winner_3to6_pct': 52.31, 'candidate_outer56_top3_pct': 68.77, 'b1_gap_vs_23': 0.026400000000000007, 'b3_adv_vs_12': 0.026400000000000007, 'b4_adv_vs_123': -0.011199999999999988, 'outer56_adv_vs_1': 0.007599999999999996}}, {'id': 'codex_slit_formation_b2_wall_break_3peek', 'label': 'スリット隊形: 2壁割れ+3覗き', 'historical_rate_pct': 19.1, 'bonus_pct': 1.2, 'role': 'head_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b2_wall_break_3peek', 'candidate_b1_win_pct': 31.4, 'candidate_b1_fly_pct': 36.83, 'candidate_winner_3to6_pct': 51.12, 'candidate_outer56_top3_pct': 63.38, 'b1_gap_vs_23': 0.026400000000000007, 'b3_adv_vs_12': 0.026400000000000007, 'b4_adv_vs_123': -0.011199999999999988, 'outer56_adv_vs_1': 0.007599999999999996}}, {'id': 'codex_slit_formation_b5_left_adv', 'label': 'スリット隊形: 5号艇が左4より0.015速い', 'historical_rate_pct': 20.3, 'bonus_pct': 1.1, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b5_left_adv', 'candidate_b1_win_pct': 32.19, 'candidate_b1_fly_pct': 35.17, 'candidate_winner_3to6_pct': 45.45, 'candidate_outer56_top3_pct': 68.55, 'b1_gap_vs_23': 0.026400000000000007, 'b3_adv_vs_12': 0.026400000000000007, 'b4_adv_vs_123': -0.011199999999999988, 'outer56_adv_vs_1': 0.007599999999999996}}, {'id': 'codex_slit_formation_b3_peek_vs_12', 'label': 'スリット隊形: 3号艇が1/2号艇より0.015速い', 'historical_rate_pct': 19.34, 'bonus_pct': 1.1, 'role': 'head_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b3_peek_vs_12', 'candidate_b1_win_pct': 31.0, 'candidate_b1_fly_pct': 36.96, 'candidate_winner_3to6_pct': 51.39, 'candidate_outer56_top3_pct': 63.65, 'b1_gap_vs_23': 0.026400000000000007, 'b3_adv_vs_12': 0.026400000000000007, 'b4_adv_vs_123': -0.011199999999999988, 'outer56_adv_vs_1': 0.007599999999999996}}, {'id': 'codex_slit_formation_b6_left_adv', 'label': 'スリット隊形: 6号艇が左5より0.015速い', 'historical_rate_pct': 20.66, 'bonus_pct': 1.0, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b6_left_adv', 'candidate_b1_win_pct': 31.88, 'candidate_b1_fly_pct': 35.96, 'candidate_winner_3to6_pct': 46.62, 'candidate_outer56_top3_pct': 63.97, 'b1_gap_vs_23': 0.026400000000000007, 'b3_adv_vs_12': 0.026400000000000007, 'b4_adv_vs_123': -0.011199999999999988, 'outer56_adv_vs_1': 0.007599999999999996}}, {'id': 'codex_slit_formation_b1_hole_vs_23', 'label': 'スリット隊形: 1号艇が2/3号艇より0.020遅い', 'historical_rate_pct': 19.07, 'bonus_pct': 0.9, 'role': 'b1_fly_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b1_hole_vs_23', 'candidate_b1_win_pct': 30.2, 'candidate_b1_fly_pct': 38.18, 'candidate_winner_3to6_pct': 45.89, 'candidate_outer56_top3_pct': 63.18, 'b1_gap_vs_23': 0.026400000000000007, 'b3_adv_vs_12': 0.026400000000000007, 'b4_adv_vs_123': -0.011199999999999988, 'outer56_adv_vs_1': 0.007599999999999996}}]",34.04,Codex厳選ランキング: 過去27%以上条件、1号艇弱化、外枠上振れ、AI/オッズ、展示+1周、スリット隊形、女子戦、天候、対戦相性を全統合 × Codex複合補正: スリット隊形: 5/6外圧 / スリット隊形: 4〜6外圧,7,,,,,,0,0,0,nan,nan,,,,,41.38,31.029999999999998,,,,,1,,0,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,0,0,0,0,0,,0,0,,,0,0,0,0,2壁割れ3覗き,0.026400000000000007,0.026400000000000007,-0.011199999999999988,0.007599999999999996,-0.011199999999999988,1,0,1,1,1,0,1,1,0.0,0,0,,,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,,,,,,,,,,,,66.67,,,,,,,,,,,,,,,,0,0,0,0,,,0,0
厳選統合・展示待ち,2026-06-27,宮島,6,2026-06-27T13:11:00+09:00,2026-06-271706,nan,第１４回サッポロビール杯,0,strict,36.09,28.29,21.14,7.8,"[{'id': 'codex_slit_formation_outer56_pressure_vs_1', 'label': 'スリット隊形: 5/6外圧', 'historical_rate_pct': 21.14, 'bonus_pct': 1.9, 'role': 'outer_top3_up', 'details': {'slit_shape': '1前+2壁', 'signal': 'outer56_pressure_vs_1', 'candidate_b1_win_pct': 29.26, 'candidate_b1_fly_pct': 39.18, 'candidate_winner_3to6_pct': 48.27, 'candidate_outer56_top3_pct': 68.0, 'b1_gap_vs_23': -0.031200000000000006, 'b3_adv_vs_12': -0.0466, 'b4_adv_vs_123': 0.03610000000000001, 'outer56_adv_vs_1': 0.0169}}, {'id': 'codex_slit_formation_outer456_pressure', 'label': 'スリット隊形: 4〜6外圧', 'historical_rate_pct': 20.87, 'bonus_pct': 1.8, 'role': 'outer_top3_up', 'details': {'slit_shape': '1前+2壁', 'signal': 'outer456_pressure', 'candidate_b1_win_pct': 29.76, 'candidate_b1_fly_pct': 38.2, 'candidate_winner_3to6_pct': 52.31, 'candidate_outer56_top3_pct': 68.77, 'b1_gap_vs_23': -0.031200000000000006, 'b3_adv_vs_12': -0.0466, 'b4_adv_vs_123': 0.03610000000000001, 'outer56_adv_vs_1': 0.0169}}, {'id': 'codex_allvenue_b1_nige40', 'label': '全場: 1号艇逃げ率40%未満', 'historical_rate_pct': None, 'bonus_pct': 1.6, 'role': 'b1_fly_up', 'details': {'b1_nige_pct': 31.82}}, {'id': 'codex_slit_formation_b4_cadou_peek', 'label': 'スリット隊形: 4カド覗き', 'historical_rate_pct': 19.68, 'bonus_pct': 1.5, 'role': 'head_up', 'details': {'slit_shape': '1前+2壁', 'signal': 'b4_cadou_peek', 'candidate_b1_win_pct': 29.81, 'candidate_b1_fly_pct': 38.99, 'candidate_winner_3to6_pct': 52.81, 'candidate_outer56_top3_pct': 64.92, 'b1_gap_vs_23': -0.031200000000000006, 'b3_adv_vs_12': -0.0466, 'b4_adv_vs_123': 0.03610000000000001, 'outer56_adv_vs_1': 0.0169}}, {'id': 'codex_slit_formation_b6_left_adv', 'label': 'スリット隊形: 6号艇が左5より0.015速い', 'historical_rate_pct': 20.66, 'bonus_pct': 1.0, 'role': 'outer_top3_up', 'details': {'slit_shape': '1前+2壁', 'signal': 'b6_left_adv', 'candidate_b1_win_pct': 31.88, 'candidate_b1_fly_pct': 35.96, 'candidate_winner_3to6_pct': 46.62, 'candidate_outer56_top3_pct': 63.97, 'b1_gap_vs_23': -0.031200000000000006, 'b3_adv_vs_12': -0.0466, 'b4_adv_vs_123': 0.03610000000000001, 'outer56_adv_vs_1': 0.0169}}, {'id': 'codex_slit_formation_center34_dent', 'label': 'スリット隊形: 3/4中凹み', 'historical_rate_pct': 20.09, 'bonus_pct': 0.8, 'role': 'outer_top3_up', 'details': {'slit_shape': '1前+2壁', 'signal': 'center34_dent', 'candidate_b1_win_pct': 32.52, 'candidate_b1_fly_pct': 34.9, 'candidate_winner_3to6_pct': 43.68, 'candidate_outer56_top3_pct': 66.36, 'b1_gap_vs_23': -0.031200000000000006, 'b3_adv_vs_12': -0.0466, 'b4_adv_vs_123': 0.03610000000000001, 'outer56_adv_vs_1': 0.0169}}, {'id': 'codex_allvenue_early', 'label': '全場: 前半1〜6Rで荒れ材料あり', 'historical_rate_pct': None, 'bonus_pct': 0.4, 'role': 'context_up', 'details': {}}, {'id': 'codex_slit_formation_b1_front_wall', 'label': 'スリット隊形: 1前+2壁あり', 'historical_rate_pct': 18.25, 'bonus_pct': -1.2, 'role': 'b1_hold_down', 'details': {'slit_shape': '1前+2壁', 'signal': 'b1_front_wall', 'candidate_b1_win_pct': 34.93, 'candidate_b1_fly_pct': 34.4, 'candidate_winner_3to6_pct': 38.84, 'candidate_outer56_top3_pct': 63.6, 'b1_gap_vs_23': -0.031200000000000006, 'b3_adv_vs_12': -0.0466, 'b4_adv_vs_123': 0.03610000000000001, 'outer56_adv_vs_1': 0.0169}}]",30.0,Codex厳選ランキング: 過去27%以上条件、1号艇弱化、外枠上振れ、AI/オッズ、展示+1周、スリット隊形、女子戦、天候、対戦相性を全統合 × Codex複合補正: スリット隊形: 5/6外圧 / スリット隊形: 4〜6外圧,15,,,,,,0,0,0,nan,nan,,,,,31.82,40.91,,,,,1,,0,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,0,0,0,0,0,,0,0,,,0,0,0,0,1前+2壁,-0.031200000000000006,-0.0466,0.03610000000000001,0.0169,0.03610000000000001,1,1,0,0,0,1,1,1,0.0,0,0,,,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,,,,,,,,,,,,72.73,,,,,,,,,,,,,,,,0,0,0,0,,,0,0
厳選統合・展示待ち,2026-06-27,宮島,4,2026-06-27T12:11:00+09:00,2026-06-271704,nan,第１４回サッポロビール杯,0,strict,35.49,28.29,20.87,7.2,"[{'id': 'codex_allvenue_b1_loss45', 'label': '全場: 1号艇差され+まくられ率45%以上', 'historical_rate_pct': None, 'bonus_pct': 1.9, 'role': 'b1_fly_up', 'details': {'b1_loss_pct': 45.16}}, {'id': 'codex_slit_formation_outer456_pressure', 'label': 'スリット隊形: 4〜6外圧', 'historical_rate_pct': 20.87, 'bonus_pct': 1.8, 'role': 'outer_top3_up', 'details': {'slit_shape': '4カド覗き', 'signal': 'outer456_pressure', 'candidate_b1_win_pct': 29.76, 'candidate_b1_fly_pct': 38.2, 'candidate_winner_3to6_pct': 52.31, 'candidate_outer56_top3_pct': 68.77, 'b1_gap_vs_23': 0.009800000000000003, 'b3_adv_vs_12': -0.038000000000000006, 'b4_adv_vs_123': 0.022899999999999976, 'outer56_adv_vs_1': -0.007900000000000018}}, {'id': 'codex_allvenue_b1_nige40', 'label': '全場: 1号艇逃げ率40%未満', 'historical_rate_pct': None, 'bonus_pct': 1.6, 'role': 'b1_fly_up', 'details': {'b1_nige_pct': 29.03}}, {'id': 'codex_slit_formation_b4_cadou_peek', 'label': 'スリット隊形: 4カド覗き', 'historical_rate_pct': 19.68, 'bonus_pct': 1.5, 'role': 'head_up', 'details': {'slit_shape': '4カド覗き', 'signal': 'b4_cadou_peek', 'candidate_b1_win_pct': 29.81, 'candidate_b1_fly_pct': 38.99, 'candidate_winner_3to6_pct': 52.81, 'candidate_outer56_top3_pct': 64.92, 'b1_gap_vs_23': 0.009800000000000003, 'b3_adv_vs_12': -0.038000000000000006, 'b4_adv_vs_123': 0.022899999999999976, 'outer56_adv_vs_1': -0.007900000000000018}}, {'id': 'codex_allvenue_early', 'label': '全場: 前半1〜6Rで荒れ材料あり', 'historical_rate_pct': None, 'bonus_pct': 0.4, 'role': 'context_up', 'details': {}}]",30.0,Codex厳選ランキング: 過去27%以上条件、1号艇弱化、外枠上振れ、AI/オッズ、展示+1周、スリット隊形、女子戦、天候、対戦相性を全統合 × Codex複合補正: 全場: 1号艇差され+まくられ率45%以上 / スリット隊形: 4〜6外圧,15,,,,,,0,0,0,nan,nan,,,,,29.03,45.16,,,,,1,,0,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,0,0,0,0,0,,0,0,,,0,0,0,0,4カド覗き,0.009800000000000003,-0.038000000000000006,0.022899999999999976,-0.007900000000000018,0.022899999999999976,1,0,0,0,0,1,1,0,0.0,0,0,,,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,,,,,,,,,,,,63.33,,,,,,,,,,,,,,,,0,0,0,0,,,0,0
